sensor_index,date_created,name,location_type,uptime,latitude,longitude
111433,1625007330,Grand Teton Science Center,0,31754,43.6708,-110.5974
111457,1625007527,Many Glacier Ranger Station,0,5003,48.797,-113.67289
111479,1625008773,EWEB Carmen Office,0,12672,44.283337,-122.04473
111872,1625169549,Fetters Loop,0,34343,44.043198,-123.13406
111874,1625169555,Cultis Bay Street,0,11590,43.67839,-116.31026
111916,1625169732,Orchard Drive,0,11225,47.76866,-120.15376
111918,1625169738,8 Homestead,0,5006,48.560303,-120.344604
111920,1625169741,JDFlood,0,9533,45.611965,-122.574715
111926,1625169768,"Diablo, WA",0,20022,48.71852,-121.148415
111928,1625169772,"Piltzville, MT",0,67766,46.861946,-113.8615
111990,1625170361,Ponderosa Neighborhood,0,34380,47.65951,-122.035774
112030,1625172891,Observador Medioambiental de Kenton,0,18975,45.58335,-122.68796
112050,1625172940,Idaair,0,21947,48.275127,-116.66647
112116,1625174001,Orchard Hill,0,66881,44.07028,-121.295654
112148,1625174665,Rockwood,0,63,47.631348,-117.380974
112268,1625263844,marijuana farm neighbor park,0,10081,43.76978,-121.485214
112334,1625284769,Oxbow farm,0,4288,47.693424,-121.97648
112360,1625285535,"30901 State Route 20, Oak Harbor, WA",0,53783,48.285492,-122.66714
112380,1625285919,Lane Creek,0,12978,42.38018,-122.998024
112386,1625285936,Oak Knoll,0,16788,42.303555,-122.974846
112428,1625523070,Lucy,0,1918,45.583076,-111.09348
112452,1625523688,Steinman Butte,0,5469,42.091953,-122.58893
112466,1625527274,Outside,0,8733,48.003147,-123.268234
112474,1625529509,Evergreen,0,1404,45.59749,-122.537445
112504,1625530902,Tree Farm,0,15302,44.061226,-121.374214
112532,1625531950,Lakemont,0,52569,47.553146,-122.11352
112540,1625532092,Parkridge Rd. Hill,0,21795,48.712093,-122.505615
112554,1625532317,Hebb Park,0,22110,45.296623,-122.68238
112588,1625602292,Pulali Point Overlook,0,53446,47.7519,-122.86217
112590,1625602297,Washtucna Town Hall,0,4260,46.754116,-118.31405
112602,1625602351,West Tooley Lake,0,19239,45.666527,-121.23863
112612,1625602394,Finn Hill,0,47811,47.71468,-122.22362
112620,1625602506,Stitt Ct,0,26641,45.32958,-122.567474
112704,1625605460,First Hill,0,952,47.61162,-122.32331
112706,1625605465,Hendrix 45 ft,0,20610,48.62845,-122.85283
112712,1625605477,Monroe Municipal Campus,0,1208,47.85146,-121.981575
112728,1625605528,SE Clinton &amp; SE 41st,0,42016,45.503563,-122.61952
112734,1625605624,Keyport,0,68230,47.70338,-122.62517
112750,1625608528,Lake Creek,0,41705,42.35867,-122.504616
112794,1625609403,Rockford Point,0,9498,47.48718,-116.87692
112826,1625609499,97Big,0,17174,48.52292,-120.27226
112832,1625611018,Lakeshore Drive,0,67491,48.22859,-116.569756
112868,1625611224,SW Carlsbad Drive,0,19039,45.46231,-122.82836
112878,1625611247,Windermere,0,14997,47.672787,-122.264015
112910,1625611561,Hailey,0,140,43.54977,-114.33224
112914,1625611575,Snoqualmie Ridge,0,48025,47.53041,-121.84817
112934,1625611960,Lake of the Woods east side,0,1358,42.364246,-122.20474
112964,1625683557,Fircrest Sensor,0,22371,45.624092,-122.54851
112986,1625683645,Hawk Dr,0,48693,42.31103,-123.234344
112990,1625683653,Idaho Shakespeare Festival,0,20467,43.562412,-116.11463
112998,1625692273,Crystal Base,0,11195,46.93546,-121.474884
113000,1625692283,Basin Creek Way,0,9,47.147507,-121.02661
113014,1625692334,Maple Valley,0,9516,47.38745,-122.027374
113018,1625692346,Home,0,38411,47.57506,-122.28875
113022,1625692363,"The Afton, Boise",0,58999,43.6113,-116.208084
113038,1625694236,Olympus Beach,0,4860,47.65019,-122.58192
113058,1625694293,Big Arm,0,50715,47.817966,-114.31407
113070,1625694326,Windermere Loop,0,58933,45.51921,-122.74834
113102,1625706589,Richmond Highlands,0,4849,47.756573,-122.35762
113162,1625773623,"Jacksonville, Jackson, Oregon, United States",0,16788,42.318577,-122.967186
113294,1625783755,El Rancho Loco,0,49101,44.91517,-117.170456
113316,1625786818,River’s Edge 3rd Fairway,0,32713,44.082153,-121.31115
113342,1625787199,Main Building Supply,0,28135,42.433434,-123.16744
113356,1625787898,"clinton, wa",0,31457,47.953682,-122.38433
113362,1625788161,Sultan Basin,0,36902,47.87556,-121.79599
113364,1625788165,Bear Ct,0,22135,43.84276,-110.44949
113392,1625800587,NW Discovery Park,0,9609,44.064125,-121.35977
113410,1625801084,Wolf Creek,0,4954,48.11957,-113.950134
113464,1625862246,Frosty Creek,0,18653,48.56476,-119
113466,1625862248,MN,0,16176,43.567818,-116.3182
113480,1625862294,Coyote Creek,0,50339,43.97382,-123.322464
113482,1625862345,CCPW Washougal Shed,0,40676,45.587944,-122.35232
113488,1625862375,Deer Lake,0,70970,48.107162,-117.57182
113490,1625862375,Mt. Spokane,0,17035,47.918644,-117.09154
113568,1625863822,2139 62nd Pl SE,0,9391,47.252388,-122.20141
113570,1625863823,Rendezvous,0,10309,48.522087,-120.20736
113572,1625863825,Berwick Road ext,0,5533,45.419067,-122.67831
113574,1625863885,Sabin,0,414,45.551033,-122.64905
113582,1625863902,Tuscany Pl,0,70434,46.234673,-119.30237
113590,1625863926,10th street,0,22412,46.654808,-120.54264
113592,1625863931,Ponderosa 21305,0,12921,47.73262,-120.655876
113600,1625863941,Newman Lake,0,28633,47.768578,-117.10095
113606,1625864168,26th Ave S &amp; S Jackson St.,0,428,47.59861,-122.29918
113624,1625866207,685 E. California St.,0,16788,42.312042,-122.9604
113654,1625868381,Buffalo Bill Center of the West,0,62511,44.524357,-109.07421
113718,1626104706,East Hickories,0,10735,43.65442,-116.3183
113720,1626106883,Mercer Island Creekside,0,37344,47.559925,-122.212135
113726,1626106960,Bawlf Road,0,41378,48.365646,-119.72242
113961,1626127015,Upper Bear Fight,0,8753,48.556534,-120.26685
113993,1626128273,Arcadia,0,43665,42.13483,-122.61704
114013,1626191348,Forbes Creek,0,27734,47.70082,-122.19287
114055,1626215481,Jackson Lake Lodge,0,4293,43.87742,-110.57758
114131,1626216179,Flagg Ranch,0,14109,44.106503,-110.66765
114133,1626276227,"Eagle Lake, Orcas Island",0,21403,48.665283,-122.776505
114153,1626292650,PetLand,0,55538,47.763027,-122.30087
114269,1626300636,Palouse Cove,0,60609,46.907974,-117.077255
114289,1626301159,Cowiche Creek,0,1440,46.6563,-120.69302
114413,1626363145,Point 6,0,27270,46.977463,-114.03125
114419,1626367900,Dorella Park,0,6769,44.019295,-123.09521
114453,1626383919,Scenic Ridge,0,51991,44.27477,-121.31081
114523,1626386944,Chambers,0,23708,44.029156,-123.11783
114551,1626387026,Grant and 24th,0,48733,45.506844,-122.64039
114565,1626387148,High Street,0,1586,42.202137,-122.721664
114571,1626387178,Christie Acres NW,0,13380,44.243732,-121.24916
114597,1626453829,Crooked Creek,0,58654,44.232845,-115.00163
114855,1626473944,Upper McKenzie CC,0,12682,44.169758,-122.22588
114859,1626473951,Custer Motor Way - 5.5mi WSW of Challis - elevation 6450,0,1154,44.479797,-114.327835
114917,1626474317,Sandalwood Loop,0,38,44.05382,-121.34955
115289,1626817033,EWEB Leaburg Office,0,27645,44.100292,-122.69083
115313,1626817449,Ridgewater,0,30061,44.02252,-121.27921
115475,1626822335,Bridle Trails,0,450,47.65874,-122.17891
115513,1626822474,TimberlakeFire#1,0,34231,47.947906,-116.70317
115565,1626891969,Tribal Headquarters,0,7331,48.708073,-116.36974
115621,1626903930,University of Puget Sound Baker Stadium,0,11418,47.260284,-122.4819
115693,1626904987,Rad Air Sensor,0,30202,44.076286,-123.07436
115739,1626905322,Andrews Forest LTER,0,13676,44.212585,-122.254875
115921,1626986151,Bend NWX Hartford outside,0,15302,44.058205,-121.34308
115949,1626986266,Jeff Bowman,0,1270,44.13861,-121.23284
115953,1626986285,"Snowberry, La Pine",0,67404,43.751858,-121.5241
115971,1626992882,Creek View,0,19731,42.313812,-122.8227
115981,1626992952,Jems Riffle,0,1968,42.432793,-123.39629
115983,1626992954,The Collegian PurpleAir PA II SD,0,60092,44.0399,-123.0808
115989,1626992959,WIMSCO outdoor,0,22276,45.369434,-122.785995
116003,1626992982,Bozeman Peak,0,10143,45.65941,-111.022514
116085,1627078253,Seabrook,0,36886,47.19632,-124.19902
116139,1627078510,Selah High School - Football Field,0,2586,46.66391,-120.525826
116223,1627326200,MV Clean Air Ambassador @ Methow Store,0,51443,48.12934,-120.00383
116239,1627331232,60738,0,15288,44.005157,-121.38495
116265,1627331868,Newport School District-NETCHD,0,1110,48.176674,-117.06616
116399,1627341040,Mountain Budgie Bean,0,5545,44.81537,-116.03464
116443,1627341712,Ruby Creek Rd,0,69274,48.55033,-117.41201
116625,1627424223,SKYLINERS 4750',0,15302,44.038513,-121.49635
116659,1627424348,Alliant Systems Roof,0,53538,45.5256,-122.683495
116985,1627594749,4054,0,2340,42.161526,-122.98528
117013,1627594851,Barney,0,2420,44.008644,-123.10935
117323,1627685000,Issaquah Middle School,0,32552,47.52476,-122.03003
117375,1627921515,Windsor Outside,0,55129,48.42228,-123.30997
117585,1628019475,HomeOutside,0,16404,47.7227,-122.21593
117911,1628097394,Kettle Falls Library-NETCHD,0,19783,48.607506,-118.055664
117915,1628108941,Ione Public Library-NETCHD,0,8043,48.74028,-117.41922
118051,1628120406,Bartlette CP,0,890,48.295273,-117.44928
118249,1628198002,NCA BlueHouse,0,62666,45.593346,-122.7306
118811,1628537541,Blacktail Dental,0,49434,45.215977,-112.63703
118835,1628537638,Buckskin Creek,0,49396,46.64233,-120.59065
118925,1628539292,SWMTCHC Anaconda,0,50997,46.12952,-112.95149
118933,1628539307,Gridbase,0,57581,43.335453,-123.06184
118941,1628539412,Southwest Montana Community Health Center,0,10964,45.99844,-112.54175
118987,1628545563,Weather Track,0,27140,42.193974,-122.685265
119003,1628545730,Park Ave,0,11121,46.599407,-120.53511
119021,1628545804,Meadows park sutherlin Oregon,0,22592,43.3839,-123.30559
119025,1628545894,mowhawk valley,0,34048,44.171482,-122.88122
119173,1628615773,Carnegie Building,0,11554,47.91121,-122.09161
119175,1628615782,Moose Crossing,0,12282,45.550594,-111.20202
119223,1628623922,CherryLn-Medford,0,55032,42.327072,-122.80387
119441,1628633965,Ski rd,0,25583,42.064472,-122.611305
119531,1628704697,Copper's,0,8843,46.317898,-119.3232
119533,1628704700,Huntington Wind,0,5268,44.297504000000004,-117.224884
119549,1628704817,Second Tern Thrift Store,0,41535,43.862595,-121.45738
119643,1628711231,11529NGC,0,17267,47.777714,-117.03529
119645,1628711574,goosetown,0,22495,46.125614,-112.94376
119803,1628721421,Crest Ken,0,58981,45.492336,-122.61486
119813,1628725168,"North Road, Scappoose",0,30153,45.758785,-122.867294
119829,1628725293,East Valley High School,0,21707,46.574203,-120.406654
119929,1628804827,NWCAA - ICRS,0,618,48.421726,-122.32404
119941,1628804888,GSD,0,16968,45.816628,-120.81693
119943,1628804890,NWCAA - Mount Vernon South,0,178,48.397392,-122.32357
119947,1628805309,31471 Spencer Glenn Dr,0,8593,43.989967,-123.107155
119953,1628805312,Bighorn,0,53562,48.44093,-115.64791
119957,1628805314,NWCAA - BPS,0,21317,48.75948,-122.456764
119961,1628805323,Yarrow Point,0,64548,47.64525,-122.22191
120165,1628878497,Bellevue Crossroads,0,38148,47.618225,-122.14663
120167,1628880467,153rd,0,24496,47.468567,-122.46435
120323,1628890087,W.Lincoln,0,42350,43.576225,-119.058266
120337,1628890494,Yakima Area Arboretum,0,22114,46.589714,-120.4736
120349,1628890573,Blanton-Ridgewood,0,35928,44.007008,-123.11263
120397,1628890747,Applegate Ave.,0,27112,42.4173,-123.44045
120435,1628894439,Dark Hollow Rd,0,2850,42.25708,-122.85635
120461,1628894792,McClone Construction,0,11968,47.344566,-122.01594
120465,1628894803,Plateau Drive,0,1456,43.61153,-116.15745
120467,1628894807,Kissel park S 28th,0,70915,46.576115,-120.54798
120479,1628894864,Cully Grove,0,8627,45.55702,-122.613205
120495,1628894947,2002 Evans Ave,0,46382,45.527023,-122.37771
120543,1628895889,Goldfork Court,0,5544,44.68433,-116.08325
120675,1629146222,Luger Field,0,1103,47.66497,-117.40243
120693,1629146346,Mountain View Road,0,10147,44.339157,-121.46803
120749,1629146982,Ongie Manor West,0,67546,45.568607,-122.697556
120787,1629147144,"Oroville (City Limits), Washington",0,3356,48.944813,-119.438065
120809,1629150579,Horn,0,18318,44.081623,-123.12524
120851,1629155317,Fall River STB,0,67403,43.798313,-121.57339
120891,1629225409,Making Shore the Air is OK,0,37237,46.856773,-113.98315
120911,1629225498,Terrace Heights Elementary,0,1756,46.60727,-120.44464
120935,1629235099,Hillspring,0,27794,48.7801,-122.41292
120957,1629235182,Stadium,0,222,43.461246,-110.79973
120981,1629235279,Sterling Creek Rd,0,16788,42.278774,-122.98085
121065,1629237797,Pommel2,0,57698,44.310143,-121.5892
121069,1629237809,Lake Sherry-NETCHD,0,25171,48.611214,-117.54495
121091,1629237911,St Ignatius Outdoor,0,9819,47.321247,-114.09461
121093,1629237913,Summit Loop - Outdoor,0,60150,42.396782,-123.304306
121115,1629237974,Canterbury,0,29187,43.712357,-116.38720000000001
121117,1629237981,Ohio Street,0,3818,42.204826,-122.716125
121131,1629238016,Badlands Ranch,0,66775,44.026665,-121.11877
121141,1629238860,Goose Prairie,0,1913,46.896465,-121.263855
121163,1629239292,Bighamknoll campus,0,266,42.31516,-122.96152
121253,1629246551,Garden Home Road,0,3698,45.462875,-122.728226
121297,1629321362,TalkingTree,0,4228,45.950245,-121.4871
121305,1629321399,Missdee's Alpine Dairy Goats,0,35111,44.75047,-122.93448
121311,1629321934,Tetherow,0,15283,44.025826,-121.36642
121355,1629327089,Antler Ridge outdoor 1,0,60212,45.27387,-111.34351
121395,1629327150,Dixie Creek Bungalows,0,27330,44.462257,-118.709946
121465,1629327688,WWU OM Rose Garden,0,31762,48.737816,-122.48485
121589,1629332838,Smoke Averse,0,1262,44.935364,-123.078926
121897,1629414014,Meridian Ave S &amp; 219th Pl SW,0,452,47.798496,-122.23379
121945,1629416562,Starlington,0,3931,43.584602,-116.1536
121987,1629493733,Hulls Gulch,0,46794,43.638664,-116.18375
122007,1629493966,The Village School,0,46,44.018612,-123.0912
122159,1629498213,Wildwood1,0,15,47.800526,-122.08443
122167,1629498288,Alabama Hill - North,0,15600,48.76501,-122.43385
122215,1629503744,WWU FX08,0,13086,48.72903,-122.485886
122239,1629503891,WWU HASKELL PLAZA,0,10127,48.734158,-122.48584
122277,1629737762,"Dewberry Lane, Sagle",0,2818,48.254097,-116.41596
123017,1629927412,Bonner Lake,0,1444,48.398975,-120.10272
123363,1630013166,Jade Lane,0,4860,47.614838,-122.55031
123393,1630013304,Nick,0,58995,47.671104,-122.39402
123427,1630013369,Jonsrud,0,52633,45.407337,-122.27211
123443,1630013393,Eagle_Crest,0,32231,47.643112,-122.34483
123649,1630024152,Owyhee Irrigation District,0,2378,43.881367,-117.004425
123843,1630096090,Darlene Dick,0,12017,45.441666,-122.791115
123857,1630096149,Outside Pond Meadow,0,11182,44.00847,-121.3465
123865,1630096167,Sullivan's Gulch,0,24504,45.53256,-122.641335
123995,1630359285,CCPW Maple,0,5001,45.89834,-122.48451
124005,1630361955,West Precinct,0,28072,45.750416,-122.67518
124009,1630361967,CCPW 149th St,0,71200,45.730576,-122.553406
124017,1630362319,3 Rivers,0,54603,43.828537,-121.4886
124043,1630362579,sumo,0,5153,43.923527,-123.00325
124991,1630533319,Moonlight,0,2452,45.308628,-111.420715
124999,1630533328,Miramonte Court,0,22182,44.169994,-121.02913
125005,1630533334,McLean - South Hills,0,48392,44.02172,-123.12437
125067,1630533738,Owyhee Dam,0,32249,43.649944,-117.24664
125103,1630534078,Bend,0,180,44.110348,-121.32716
125107,1630534103,Thackeray,0,15756,47.659527,-122.326614
125477,1630624114,Twanoh Falls Beach Club,0,18411,47.380432,-122.94082
125493,1630625492,Hughes Bay House,0,11427,48.4327,-122.84205
125711,1630708425,Diamond Lake,0,5328,48.130608,-117.210205
125741,1630709308,Ex-purple house,0,54208,47.67484,-122.29824
126135,1631054899,Northmoreland,0,22047,45.484028,-122.646935
126279,1631059545,Timbersaw &amp; Honeycomb,0,40178,43.577747,-116.13301
126449,1631137310,240th &amp;168th,0,2134,47.38731,-122.11769
126471,1631137381,2280 Riverview St.,0,26014,44.03434,-123.05232
126495,1631137538,Habitatgarden,0,35705,45.49784,-122.65668
126581,1631218171,Altius Range,0,3808,44.790253,-111.11886
126655,1631226883,LCM 2,0,484,42.189262,-120.35403
126681,1631227043,Cay x Doon,0,48406,48.49548,-122.68268
126861,1631229701,Elder Ridge,0,15288,44.03359,-121.33976
127121,1631556626,Crown Heights,0,436,47.72027,-122.36414
127397,1631579504,30th Ave NE &amp; NE 91st St,0,5411,47.69448,-122.296234
127439,1631582748,Hardin Primary School,0,60682,45.730835,-107.61022
127467,1631585438,Woodland park,0,47049,45.534557,-122.55923
128235,1631834332,Ontario Fire Station 2,0,49117,44.024418,-117.012054
128317,1631837855,Anderson Hill,0,39471,47.658802,-122.76695
128833,1632179059,Ontario Public Safety Training Center,0,53995,44.028496,-116.9615
128835,1632179063,"Duvall, WA",0,2574,47.72921,-121.96841
128891,1632242384,Talapus Ct,0,15302,44.052326,-121.346405
129135,1632260029,19th Ave NW and NW 97th St,0,17004,47.699673,-122.38072
129173,1632260508,Little Bitterroot Lake,0,5002,48.139744,-114.71571
129523,1632348573,Toledo,0,17742,44.59005,-123.93764
129707,1632351553,Juanita Indoors,0,3200,47.71608,-122.21567
129783,1632405509,MV Clean Air Ambassador @ Liberty Bell High School,0,32624,48.442444,-120.16977
130005,1632437089,Livingood,0,12466,45.40358,-122.68107
131585,1633471229,1907 ZE Outside,0,5516,45.497982,-122.60986
131707,1633552393,Havillah,0,8710,48.819916,-119.184746
132141,1633966564,Crest,0,9514,47.33445,-122.10237
132467,1634062466,Middle Bear Creek,0,11211,47.71719,-122.08519
132705,1634145024,NWCAA - MBSA - Pan Hut,0,40727,48.85696,-121.67341
132859,1634232927,Eastmoreland - Tolman,0,20233,45.47722,-122.62417
133015,1634249629,Hot Springs School District,0,8710,47.608418,-114.665054
133023,1634249667,Billings Central Catholic High School,0,2526,45.777378,-108.515884
133051,1634249747,Wayne May Park,0,9865,43.474373,-110.74709
133081,1634250251,31st Street,0,57198,43.99341,-124.09975
133097,1634251760,Red Lodge High School,0,1856,45.195263,-109.239815
133143,1634253905,"NE 16th Ave, Portland Oregon",0,2296,45.541,-122.649
133399,1634581196,Des Moines WA S 248th,0,10185,47.37959,-122.31515
133429,1634592846,956 Green Tree Lane,0,34152,46.3038,-114.041885
133445,1634592898,Vale FD,0,52340,43.985996,-117.2503
133670,1634685369,BGL - Sequim-O,0,20141,48.07223,-123.072495
133682,1634685617,Mr. Particle,0,29718,47.848534,-122.18113
133946,1634757751,SoTacO2,0,22027,45.463745,-122.65689
134056,1634767749,Rosespring,0,7063,45.50717,-122.95119
134060,1634767792,194 Freeze LN,0,5670,46.25466,-114.13843
134204,1634853484,TCS - Outdoor,0,10997,47.67199,-117.427765
134306,1634854905,Lake Forest Park,0,31726,47.741184,-122.293365
134406,1635189175,MLT Ballinger,0,11722,47.79075,-122.31873
134544,1635199956,outside-TreeHouse,0,16790,48.91556,-122.44521
134748,1635275496,Silver Ridge,0,15448,46.125706,-114.22345
134764,1635276592,South Renton,0,19593,47.436195,-122.21306
134770,1635276625,SCLD Service Center,0,71404,47.658512,-117.24313
134786,1635276703,Spokane Valley Library - Outdoor,0,71435,47.65751,-117.26906
134794,1635276720,North Spokane - Outdoor,0,60909,47.750637,-117.408875
