id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
10906,2023-10-01T00:00:00Z,35,66,7.7,8.4,NussHaus,2018-05-16T21:09:00Z,51249
10906,2021-04-01T00:00:00Z,25,63,3,3.2,NussHaus,2018-05-16T21:09:00Z,51249
10906,2025-07-01T00:00:00Z,24,88,7.6,8.4,NussHaus,2018-05-16T21:09:00Z,51249
10906,2021-07-01T00:00:00Z,19,93,26.9,33,NussHaus,2018-05-16T21:09:00Z,51249
10906,2024-04-01T00:00:00Z,30,63,1.8,1.9,NussHaus,2018-05-16T21:09:00Z,51249
10906,2021-12-01T00:00:00Z,42,46,6.6,6.9,NussHaus,2018-05-16T21:09:00Z,51249
10906,2020-03-01T00:00:00Z,52,81,0.7,0.7,NussHaus,2018-05-16T21:09:00Z,51249
36707,2022-05-01T00:00:00Z,27,72,1.8,1.8,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2022-07-01T00:00:00Z,27,72,4.6,4.7,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2025-02-01T00:00:00Z,27,72,5.1,5.2,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2020-12-01T00:00:00Z,48,47,8.3,8.7,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2022-09-01T00:00:00Z,27,72,20.7,27.8,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2025-05-01T00:00:00Z,27,72,7.8,10.7,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2022-04-01T00:00:00Z,35,58,1.9,1.9,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2025-04-01T00:00:00Z,27,72,7.1,7.9,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2021-08-01T00:00:00Z,26,84,19.7,26.5,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2023-08-01T00:00:00Z,27,72,11.3,14.1,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2024-06-01T00:00:00Z,27,72,0.8,0.8,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2020-01-01T00:00:00Z,48,49,6.9,6.9,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2020-09-01T00:00:00Z,32,75,28.5,40.2,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2020-02-01T00:00:00Z,31,65,0,0,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2021-02-01T00:00:00Z,45,47,6.8,7.6,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2022-03-01T00:00:00Z,37,58,3.8,3.8,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2022-08-01T00:00:00Z,27,72,6.8,7,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2021-03-01T00:00:00Z,38,55,4.6,4.7,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2022-01-01T00:00:00Z,39,52,7.1,7.5,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2022-10-01T00:00:00Z,27,72,11.5,12.3,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2025-01-01T00:00:00Z,27,72,6.3,6.4,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2021-06-01T00:00:00Z,26,84,3.1,3.1,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2021-09-01T00:00:00Z,30,74,9,11.4,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2020-06-01T00:00:00Z,39,77,3.8,3.8,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
36707,2023-12-01T00:00:00Z,27,72,3.6,3.7,FIREX-AQ Lewiston,2019-08-06T20:56:44Z,1114
