id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
31141,2020-10-01T00:00:00Z,57,61,900.5,1346.5,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2025-01-01T00:00:00Z,63,46,12.9,13.2,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-03-01T00:00:00Z,63,48,4,4.1,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-10-01T00:00:00Z,55,65,16.6,18.8,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-01-01T00:00:00Z,69,46,7.7,7.8,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-07-01T00:00:00Z,39,78,3,3,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2021-07-01T00:00:00Z,36,82,3.2,3.2,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2021-01-01T00:00:00Z,72,50,6.6,6.8,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-10-01T00:00:00Z,58,61,6.4,6.4,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-12-01T00:00:00Z,68,44,9.7,10,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-09-01T00:00:00Z,51,72,5.7,5.9,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2020-05-01T00:00:00Z,53,64,3.3,3.3,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2020-04-01T00:00:00Z,53,59,4.6,4.6,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-12-01T00:00:00Z,75,49,8.9,9,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2020-03-01T00:00:00Z,58,50,6.4,6.5,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-11-01T00:00:00Z,67,51,17.8,20,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2025-02-01T00:00:00Z,66,47,6.1,6.2,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2021-08-01T00:00:00Z,42,78,4.2,4.2,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-02-01T00:00:00Z,60,48,10,10.4,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2021-10-01T00:00:00Z,62,58,6.7,6.9,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-05-01T00:00:00Z,46,69,3.5,3.5,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2025-06-01T00:00:00Z,45,72,4,4,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2021-09-01T00:00:00Z,46,71,3,3,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2025-03-01T00:00:00Z,67,53,2.8,2.8,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-03-01T00:00:00Z,61,54,3.5,3.6,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-11-01T00:00:00Z,71,50,14.1,16.4,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-06-01T00:00:00Z,42,71,2.5,2.5,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-07-01T00:00:00Z,40,80,3.6,3.6,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-04-01T00:00:00Z,56,53,2.1,2.1,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-09-01T00:00:00Z,50,70,5,5.3,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-06-01T00:00:00Z,47,70,2.1,2.1,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2020-12-01T00:00:00Z,69,47,11.1,11.4,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2020-11-01T00:00:00Z,70,49,197.5,289.4,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-01-01T00:00:00Z,75,46,5.9,6,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-03-01T00:00:00Z,62,52,3.3,3.3,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-08-01T00:00:00Z,43,79,2.9,3,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-05-01T00:00:00Z,55,60,1.8,1.8,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2020-08-01T00:00:00Z,41,77,3.9,3.9,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2020-06-01T00:00:00Z,50,69,61.6,91.3,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-12-01T00:00:00Z,74,47,12.7,13.3,WOU Athletics,2019-05-01T16:16:43Z,13464
