id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
28423,2020-03-01T00:00:00Z,39,43,4.9,5,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2021-08-01T00:00:00Z,44,74,30.8,41.2,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-03-01T00:00:00Z,40,42,6,6,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-10-01T00:00:00Z,46,58,16.4,17,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-11-01T00:00:00Z,49,34,20.1,21,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2020-11-01T00:00:00Z,51,44,10.3,10.4,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-06-01T00:00:00Z,47,67,3.2,3.2,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2020-06-01T00:00:00Z,46,65,2.4,2.4,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-04-01T00:00:00Z,41,46,3.6,3.8,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2020-05-01T00:00:00Z,44,61,2.3,2.3,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2020-10-01T00:00:00Z,46,51,13.4,14.2,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-08-01T00:00:00Z,36,79,10.6,10.7,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-07-01T00:00:00Z,39,79,7.9,8.1,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2025-06-01T00:00:00Z,37,73,6.5,6.7,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-12-01T00:00:00Z,51,29,8,8.1,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-03-01T00:00:00Z,44,47,2.8,2.8,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-08-01T00:00:00Z,36,79,26.7,32.3,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2025-01-01T00:00:00Z,49,35,9.4,9.5,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
13975,2023-08-01T00:00:00Z,34,78,28.3,35.8,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-08-01T00:00:00Z,40,75,13.5,14.1,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2025-06-01T00:00:00Z,35,73,5.8,6,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-10-01T00:00:00Z,46,53,5.4,5.5,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-08-01T00:00:00Z,33,79,12.9,13.5,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-03-01T00:00:00Z,34,44,2.9,3,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-10-01T00:00:00Z,44,58,14.5,15,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-12-01T00:00:00Z,49,41,5.7,5.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2025-03-01T00:00:00Z,43,51,1.7,1.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-10-01T00:00:00Z,46,52,9.8,10.3,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-04-01T00:00:00Z,39,52,2.7,2.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-09-01T00:00:00Z,45,64,11.3,12.8,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-06-01T00:00:00Z,45,68,2.7,2.8,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-07-01T00:00:00Z,26,83,29.6,36.5,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-05-01T00:00:00Z,40,70,12.8,15.9,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-11-01T00:00:00Z,51,46,11.3,11.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-05-01T00:00:00Z,41,59,1.8,1.8,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-02-01T00:00:00Z,44,42,1.4,1.5,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2025-04-01T00:00:00Z,37,56,2.2,2.2,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-01-01T00:00:00Z,45,42,3.7,3.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-02-01T00:00:00Z,46,43,3.5,3.6,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-11-01T00:00:00Z,43,38,17.7,18.6,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2025-07-01T00:00:00Z,40,77,6,6,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-04-01T00:00:00Z,36,53,3.4,3.6,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-11-01T00:00:00Z,49,44,10.8,11.1,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-05-01T00:00:00Z,41,62,1.7,1.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-03-01T00:00:00Z,43,48,2.1,2.1,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-07-01T00:00:00Z,39,77,5.7,5.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-03-01T00:00:00Z,39,48,4,4.2,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-07-01T00:00:00Z,38,74,4.3,4.4,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-04-01T00:00:00Z,35,55,2.8,2.9,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-12-01T00:00:00Z,47,35,4.5,4.6,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-12-01T00:00:00Z,44,34,6,6.1,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2025-02-01T00:00:00Z,41,36,3.8,3.8,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-03-01T00:00:00Z,38,45,2.1,2.2,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-05-01T00:00:00Z,40,61,2.1,2.1,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-09-01T00:00:00Z,40,70,8.5,8.8,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-12-01T00:00:00Z,52,43,4.9,5,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-09-01T00:00:00Z,44,67,6.2,6.2,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-06-01T00:00:00Z,36,69,2.2,2.4,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-01-01T00:00:00Z,48,41,3.8,3.8,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-11-01T00:00:00Z,50,47,12.6,12.9,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-08-01T00:00:00Z,30,76,7.4,7.5,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-06-01T00:00:00Z,37,75,10.8,13,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2025-01-01T00:00:00Z,44,37,6,6,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-07-01T00:00:00Z,28,80,11.8,13.1,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2025-05-01T00:00:00Z,37,66,2.2,2.4,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-09-01T00:00:00Z,37,69,24,30.6,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-08-01T00:00:00Z,43,73,36.2,49.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-11-01T00:00:00Z,48,46,8.5,8.9,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-07-01T00:00:00Z,30,82,14.8,16.1,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-03-01T00:00:00Z,40,49,3,3,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-12-01T00:00:00Z,51,43,4.9,5,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-01-01T00:00:00Z,51,40,2.5,2.5,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-06-01T00:00:00Z,45,69,1.8,1.8,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2021-02-01T00:00:00Z,40,35,2.7,2.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-06-01T00:00:00Z,39,74,7.4,7.5,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-04-01T00:00:00Z,39,47,2.7,2.8,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-10-01T00:00:00Z,42,56,3.9,3.9,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-04-01T00:00:00Z,37,56,2.6,2.8,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2022-02-01T00:00:00Z,43,37,3,3,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2020-09-01T00:00:00Z,37,67,30.3,42.3,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2023-10-01T00:00:00Z,46,55,8.2,8.7,Corvette Dr.,2018-08-02T22:50:59Z,8587
13975,2024-01-01T00:00:00Z,45,35,5,5.1,Corvette Dr.,2018-08-02T22:50:59Z,8587
