id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
36463,2020-11-01T00:00:00Z,62,41,14.6,15.7,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2025-04-01T00:00:00Z,44,53,4.2,4.3,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-10-01T00:00:00Z,54,50,10.3,10.7,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-11-01T00:00:00Z,61,44,12.9,14,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-07-01T00:00:00Z,43,73,5,5.1,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-08-01T00:00:00Z,34,75,5.8,6,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-02-01T00:00:00Z,51,34,8.9,11,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-10-01T00:00:00Z,53,52,7.7,8.7,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-09-01T00:00:00Z,43,66,54.8,79.5,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-02-01T00:00:00Z,53,35,19,23.2,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-12-01T00:00:00Z,63,35,11.9,12,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-02-01T00:00:00Z,60,41,4.5,4.6,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-01-01T00:00:00Z,65,37,10.5,12.9,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2025-02-01T00:00:00Z,54,35,5.8,5.8,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2022-06-01T00:00:00Z,50,67,2.4,2.4,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2022-05-01T00:00:00Z,50,57,3.7,4,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-08-01T00:00:00Z,39,75,66.8,94.8,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-06-01T00:00:00Z,42,66,2.1,2.1,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-08-01T00:00:00Z,38,74,44.1,60.9,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-01-01T00:00:00Z,60,33,9.1,10.5,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2022-12-01T00:00:00Z,59,29,15.6,17.4,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-12-01T00:00:00Z,57,33,10.8,12.6,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-08-01T00:00:00Z,37,75,13.7,14.3,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-10-01T00:00:00Z,54,52,8.9,9,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-03-01T00:00:00Z,48,44,4.1,4.1,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-02-01T00:00:00Z,55,39,6.2,6.7,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-06-01T00:00:00Z,37,75,4.2,4.2,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
